Bw,osr,nlev,Hinf,Cint,gm,Ro,Co,SNR
222011939.0116178,256,4,1.5,5.768802938144942e-13,0.00018275532845074148,637169.2801164703,5.3151401396268214e-14,83.30871679606744
855165192.3978158,64,5,1.5,5.9739678470731e-13,0.0004295919984376469,657205.5651783173,3.274954572877363e-14,72.01583710109692
93016156.27655435,64,5,1.5,7.162304476132853e-13,0.00097862974566335,525441.8005146282,5.19208897237943e-14,72.98388403147102
462269976.4038796,64,2,1.5,8.519711967092924e-13,0.0009512836139174272,214748.3681048135,2.9593466313484985e-14,69.6067470137482
169046003.0907589,128,3,1.5,6.179954736502658e-13,0.000704177928954416,413326.0957475147,2.7194483306213693e-14,85.3474139494739
556434122.9445728,128,5,1.5,3.9493051931029244e-13,0.0007304890918146782,320203.77972451627,3.345214226524677e-14,84.29830240658004
633415323.2228446,256,3,1.5,8.489614830815968e-13,0.00032554625140623173,514635.07132574945,1.9184125077960708e-14,82.01995927718934
652285878.8775114,128,4,1.5,6.740129275283712e-13,0.00022047124830058267,877316.837514808,3.071104906365346e-14,83.67210668212459
278239280.406453,128,2,1.5,7.129986259118994e-13,0.0007991637034989646,571564.1866601714,2.963276565672853e-14,84.65848141436568
38701944.574219525,256,2,1.5,8.196712468535785e-13,0.000922969349977606,317628.244479877,1.3524481110358182e-14,81.85427824207326
212518749.01189047,32,2,1.5,8.68004713662277e-13,0.00024397572388590625,989532.1985371681,7.105763263092804e-14,54.4247921592627
738845650.3306319,256,2,1.5,9.045407264100565e-13,0.0003302182002055068,800386.4736355345,1.4466870773714923e-14,81.83185959963951
421484186.2664687,128,3,1.5,7.577232063551513e-13,0.0009037419242826138,849183.1982020303,5.771165409430479e-14,83.79961069782655
571411819.8122122,256,2,1.5,4.739022134740615e-13,0.0003176346391264348,955434.915482489,3.034452871689518e-14,82.8055676677686
151453845.97903773,32,2,1.5,5.255534637469085e-13,0.000622676429253673,720951.399050898,4.959694875401894e-14,53.74896029825039
300275927.4884043,64,4,1.5,5.926062886604947e-13,0.0006731943173019851,352010.9130348383,5.294570046368889e-14,70.25643676751687
70413035.83485001,256,4,1.5,9.328446300400064e-13,0.00011278705799899739,942839.0165938219,5.822170592639656e-14,81.9319284699131
396610196.66544235,64,5,1.5,6.779209302876312e-13,0.0006793222867900724,872572.07341268,3.975273137338526e-14,71.07292443518014
11079543.461763423,128,5,1.5,6.812349878000105e-13,0.0006819504757781069,375511.8011508392,2.0646286185115058e-14,84.74404858958573
913456647.352182,128,4,1.5,9.007857108082283e-13,0.0005707449241966442,926913.2882765548,5.5155580808573734e-14,85.38931519527955
997205057.7997475,128,2,1.5,4.2486151515934844e-13,0.000610996883968678,206471.99156252833,1.0920923569620957e-14,83.80834080444977
986441242.6065776,256,4,1.5,8.014446782027762e-13,0.000561771094042133,755780.6138774062,1.720070084450688e-14,81.7841262932522
196770690.7965038,128,5,1.5,6.786000735344452e-13,0.0009694751228824005,499202.25018686993,1.6451001205283498e-14,83.67440830854852
380917694.6714917,32,3,1.5,8.758298551660818e-13,0.0007002800767634157,847777.2468790129,3.720845539373724e-14,53.76110114661386
493147590.07136333,256,3,1.5,6.932023206321456e-13,0.0007591981540650901,166182.98806450123,3.9141036125672775e-14,81.60677788200803
582772356.9436687,64,2,1.5,7.135398767286153e-13,0.00030280973145914506,442561.65083579504,2.6590709285091872e-14,72.7777679375708
624833341.9260988,32,2,1.5,9.41830804367751e-13,0.0007833918831412342,984525.4848274789,3.064068924454382e-14,54.34787465128692
493369899.4369119,32,3,1.5,4.64512922433282e-13,0.00034354807199653975,683731.4693787292,4.640952958225696e-14,56.04871653157987
44381739.077822365,256,2,1.5,7.268628488631143e-13,0.0008400776467837416,278346.6207879843,5.850504210100801e-14,81.40095587384184
329315483.6270572,64,2,1.5,8.758848579000796e-13,0.0007754127015194873,307910.4396859514,5.630896487622621e-14,68.78291784325336
696716013.5682104,64,5,1.5,7.398264878228963e-13,0.0007285730426367241,479068.2860704449,2.859929151644811e-14,71.34195111624268
436626438.1765173,64,5,1.5,4.618349874668817e-13,0.0001935054420008679,722552.8515093473,3.988459502354567e-14,72.52684667153615
946346372.3023591,128,3,1.5,5.886050176218622e-13,0.0009247211897617949,303856.42576838535,5.324823408628286e-14,84.76921079874487
964518927.5285364,256,3,1.5,5.61171352815577e-13,0.0007922268767661072,859169.450964609,2.4473846771724307e-14,81.79704157866564
583659994.0972131,32,5,1.5,9.809712302268163e-13,0.0006677883483953354,463520.19770136895,3.924572638670145e-14,53.70154168084751
940830214.2119282,256,3,1.5,3.8856888959494395e-13,0.0008084353037916773,417093.84858436335,1.9144211768252706e-14,81.4561457380675
101493191.60805061,128,3,1.5,4.0046802180962827e-13,0.00046791102345877003,496532.48846321757,3.985842313181686e-14,82.60043477292753
885005370.1968178,64,3,1.5,4.324190039200895e-13,0.0008927320628281001,419888.69900325197,3.262872997873636e-14,71.04639627706726
816751603.1163582,32,4,1.5,8.491235692954331e-13,0.0009514759228898697,413143.9328759712,7.083899840197379e-14,55.30708378670443
391815892.5089311,256,2,1.5,6.052708021557684e-13,0.0009543533168835822,601115.3942657587,1.6149383553493384e-14,81.34446011284922
632561499.6305666,256,2,1.5,6.340385995399238e-13,0.00030017011132892155,396808.22127202706,4.0541056863582254e-14,84.76076712898231
160035151.1036865,64,5,1.5,9.906680322931187e-13,0.0002492154806814267,499741.7471876828,3.176514254045418e-14,69.79395284018167
101633389.28244518,256,5,1.5,7.796291008388085e-13,0.0004567315309799357,498768.5884329144,4.281779294860547e-14,81.26860936335953
203916144.92442718,32,4,1.5,5.023842854155149e-13,0.000205834997399602,855456.0805820525,1.0749065172191431e-14,54.430829363154004
439380585.6386013,128,3,1.5,4.0269985827598944e-13,0.0006882920724924839,591038.0087860071,2.1939499911241796e-14,84.02087194628768
960594943.3268019,32,3,1.5,9.718824673616475e-13,0.0008058043080522275,235723.5621942785,3.7746316310591903e-14,54.24819057350335
653612488.8496329,32,5,1.5,8.904423378490165e-13,0.0008350928543156962,463273.8918249252,6.18748479745435e-14,53.27026929560908
248434914.72621316,128,2,1.5,6.9575542827061e-13,0.00032935561008007764,503040.7533328123,5.526918557016247e-14,83.62944357766487
78129967.09221005,128,2,1.5,7.532890748691842e-13,0.0004985674811387807,440300.14646888373,3.1208667442834554e-14,83.82300021018752
385860183.3409737,64,2,1.5,7.166500584992721e-13,0.0007409575599937893,898781.0393954304,1.781496129246519e-14,69.26241442791918
786459281.9268875,32,3,1.5,8.100052290012962e-13,0.000730032475119519,581162.4604347502,2.2649777016110634e-14,53.38555675775971
667998380.2657408,32,2,1.5,6.463659609537019e-13,0.0009515787691898974,866566.973031196,2.5804568920990152e-14,52.78594312993447
758249572.3100171,128,2,1.5,6.602577701472008e-13,0.0005294104204534552,843172.9667386645,4.061492302332067e-14,84.6564160589661
381071998.9682637,32,5,1.5,6.693962398691762e-13,0.00020823796886822068,610719.9265376334,5.906281104259514e-14,53.04818573478787
205071311.19071907,256,5,1.5,5.993740128539419e-13,0.00044025864969639007,956488.9408676394,5.2934234324905474e-14,81.60257506561487
861149190.4441001,128,5,1.5,6.9427797898872e-13,0.00024544965511707345,461889.50045805745,3.55941411034652e-14,83.81113096595388
236971409.0203054,256,4,1.5,4.740286469192663e-13,0.0008214112426369769,167649.65184780117,2.0956790100630666e-14,81.463380852493
260868621.83229843,32,5,1.5,9.055619787767084e-13,0.0005781833180603152,595010.7349060045,4.9263562455291765e-14,52.4993536409277
179183323.28004372,64,2,1.5,6.436461310632571e-13,0.000516022233278057,483408.7156508882,1.5508811401440843e-14,73.04209792545032
602039139.5171059,128,5,1.5,8.155630578033646e-13,0.0007760974719272052,143932.0174251956,3.5925474264017544e-14,83.8165404127919
924107245.4478699,32,3,1.5,4.1458694899032575e-13,0.0009248598062044859,424338.37445775414,2.5677981708446098e-14,52.64292619311816
770515849.4474515,32,3,1.5,6.613949683990144e-13,0.0006874634844218109,433039.59556064056,5.70344296803194e-14,56.01657673624096
103983404.17790778,256,4,1.5,7.965898789613658e-13,0.0007543215940613742,479603.96178646205,5.2821106807512334e-14,81.23436653269127
692012796.4781456,32,2,1.5,8.898647526345624e-13,0.0004590885033093695,490710.0776194268,5.242878467686958e-14,55.75445207649413
390350490.62977415,256,4,1.5,4.561067136836744e-13,0.0006134264868775669,462181.08181248105,1.9792249296481935e-14,81.31882183732998
728325214.8783637,64,2,1.5,8.850345764736256e-13,0.0007828775513250175,888738.6809548178,7.399218838059076e-14,71.53316796055609
139034596.28190905,32,4,1.5,8.60148008791633e-13,0.0009320473340107764,367713.2499249959,4.74948081104218e-14,57.02153512198003
122900050.65136418,64,2,1.5,9.45866221003515e-13,0.0008941568067382239,624078.1918146486,8.4805596763982e-14,71.42188197054762
128045811.87701842,256,3,1.5,6.902721746545544e-13,0.0002114497552393857,919148.8260264383,4.404259499608772e-14,81.65182142434168
80015199.37378697,256,4,1.5,7.990670990321896e-13,0.0005801524349006697,417246.624204078,3.820782547170821e-14,81.24106490597443
317985400.5980928,64,4,1.5,2.929062749114994e-13,0.0007457510421657478,744165.3782899939,1.9581534162395447e-14,72.34307202448092
370956603.06342244,256,3,1.5,4.697629132003388e-13,0.0008364229993243342,832776.4595216961,1.6391768096787248e-14,81.35656533888749
896784668.2048262,256,2,1.5,9.789914629913997e-13,0.0006986342570528326,196642.90396348535,5.918130425557801e-14,84.11087200495963
815095492.5734236,128,5,1.5,8.357577750473664e-13,0.0006336734018152948,380913.0967278326,4.9650761160100586e-14,84.36119306691882
112211117.95741679,64,5,1.5,9.107252283968808e-13,0.00020367149038393956,879051.9482963013,3.1360897435506195e-14,69.19410969077832
863671773.3355049,64,4,1.5,5.963258517863441e-13,0.0009992931362022865,471974.8916753573,1.5571273446922262e-14,68.8446967487611
55276710.17800445,32,3,1.5,9.642443576368743e-13,0.0007131051754053379,746657.1798807919,1.5654084829824128e-14,59.59724982399935
635022998.8663981,32,4,1.5,8.391489323558669e-13,0.0009818779296209984,922465.7404796787,1.5689215856528393e-14,55.17318965274932
927313258.8733984,128,5,1.5,5.562030719444407e-13,0.000277734727023304,520541.61399071035,4.4203377347177963e-14,83.6664496249131
583605970.4359835,128,2,1.5,8.016132946104501e-13,0.0006886815008612156,857358.0058129304,7.070683396461418e-14,83.79851617726332
852470111.2494133,256,3,1.5,9.088591735957693e-13,0.0009751108946323259,666388.8719640845,3.7697604118984965e-14,81.7811851891482
785641923.1924291,64,5,1.5,2.921165830425422e-13,0.0004915807461145983,259935.44881597994,1.2951772735088104e-14,71.54334612798027
233301988.36969882,64,3,1.5,9.260543342275222e-13,0.0009839470780080182,411051.9078639634,9.038537005193427e-14,69.59599544008911
132120389.67068876,256,4,1.5,8.272583402553172e-13,0.0007134392029954819,882235.9550887168,1.8790149785788904e-14,81.2618245502473
854727847.008495,256,2,1.5,6.234422254625325e-13,0.0003557763204536745,777700.652897558,5.2242843790791146e-14,87.11874774614228
984810210.1172507,64,4,1.5,6.6321488797753e-13,0.0001727563749614243,912828.0384102886,1.566111871827759e-14,71.5621758809323
960672818.2288774,64,4,1.5,4.566717048699485e-13,0.0006535413976428586,798011.9060807722,1.9407972865523053e-14,69.84387790984132
948541207.748049,64,5,1.5,9.97382013017305e-13,0.0005123252656751013,719424.5750690377,1.798143331267141e-14,69.8893792469785
190686858.5136529,32,4,1.5,6.228621635992858e-13,0.000697450108233233,429078.0992527256,5.917726634406117e-14,54.4836984888928
698338774.5019783,32,5,1.5,6.581482258484894e-13,0.000553787897842443,491458.14008505316,4.136239290041518e-14,53.419266278612206
250140288.25981566,32,4,1.5,6.007389431716214e-13,0.0007827997074469824,678913.9523802284,5.2911796871189355e-14,52.917234556048314
436392249.9235925,256,5,1.5,3.98361203636183e-13,0.0006048394963487205,878906.9325162009,2.8816822148691485e-14,81.53688592666907
378884142.78789574,64,3,1.5,8.064679816003861e-13,0.0005017386684807081,911334.077966406,5.940548268506263e-14,72.37351420702403
476994781.80786073,256,3,1.5,9.774924479005016e-13,0.0006834979976891425,803716.7837087573,5.4940142448790754e-14,81.99294091489973
823138244.9758682,128,5,1.5,9.845764914038929e-13,0.00034618088681680534,781447.0948822144,8.952410064468871e-14,81.56491184202395
881811991.1470352,128,3,1.5,5.280678687296247e-13,0.0002083757708409123,510915.1473009988,3.549392703246225e-14,83.50206383328347
54290066.8700149,256,2,1.5,5.743708939666863e-13,0.0008127469221780711,523143.4519598434,1.574306539912328e-14,81.4529374722974
920561440.4935553,256,2,1.5,8.099965263128346e-13,0.0007881159518547326,317217.0271170086,2.9491564297266504e-14,81.84904549097944
562664990.2013892,128,5,1.5,5.994143935786051e-13,0.00033385279804160387,394069.2685960824,3.1720153598446354e-14,84.77179936294355
199082162.8639251,64,4,1.5,6.029639221426097e-13,0.0009033207588272561,366099.4619744337,3.905885141459569e-14,71.45914434194479
251370098.4426512,32,3,1.5,8.764397114269334e-13,0.00067955511431729,787263.5496461046,3.563619296323571e-14,54.03572909130351
513480786.6893371,256,3,1.5,9.970827518326283e-13,0.0005361411077841467,992503.7925397309,4.337608392219374e-14,82.11981484162983
116397872.85725759,256,2,1.5,6.332752416481964e-13,0.000899568800948535,801198.0510030959,1.4491734573012898e-14,81.29452866700876
378109902.4389231,128,5,1.5,3.3684463225838305e-13,0.0005777997041711289,388159.04045418336,2.438028297532342e-14,84.53163672983025
454740135.8360727,32,2,1.5,8.791701530749342e-13,0.0007702539360212454,769111.5024417844,5.935194420946498e-14,54.20414793944535
37428117.52987122,256,3,1.5,6.877951801924288e-13,0.00019088280757140379,666550.6018548665,3.984253743188675e-14,81.56732273955743
28675904.3299825,64,3,1.5,7.255488301784117e-13,0.0008552529826521271,404942.3783890027,6.633588050593459e-14,76.7902970422077
481671662.8943026,32,2,1.5,2.3611871994983454e-13,0.0009200300689948339,680706.3187673847,1.5943272975416542e-14,56.161044067781496
430484067.5933103,64,4,1.5,5.206083311742401e-13,0.0005533496262315289,920876.9821056443,3.9463282234268306e-14,70.13671593012582
266598778.0446588,256,2,1.5,3.1854443593153006e-13,0.0005988662492586095,528820.6047744073,1.658241607066198e-14,81.2218570129881
397309880.6524031,256,3,1.5,8.909309558444167e-13,0.0003385339222998078,653121.9739100224,3.2467539492631936e-14,82.0544712167338
559458156.1334777,256,5,1.5,5.44682107260947e-13,0.0002787480464898421,664096.9839937268,3.4319020549924383e-14,83.57238179143377
619994460.58482,32,4,1.5,3.0197855931734875e-13,0.0005895760831717445,974143.8737232685,2.4913912057529045e-14,53.474877558024886
918327596.151191,64,4,1.5,6.241401756757283e-13,0.0008687150624976022,924796.5361866385,2.2726450740443863e-14,69.77002347340724
754679866.333781,32,2,1.5,1.8208958459456478e-13,0.00029936589273759306,573507.8085486043,1.801278959562461e-14,53.288032571302466
410374137.0245091,256,5,1.5,6.019452451958131e-13,0.0004835341885543251,580548.4455617426,3.447403380228543e-14,81.76002138998014
908383288.6258693,128,3,1.5,3.636194054961905e-13,0.0005836533630186713,903082.2256229812,2.716276305017961e-14,84.74329724859248
777425666.3614011,256,2,1.5,3.242325839454093e-13,0.00095822217462579,792177.5517226874,2.7790665762825732e-14,81.46986301176744
933151406.371389,64,3,1.5,9.419798970154675e-13,0.0006950676872847932,863887.8083911916,9.361845049044445e-14,72.04909606208878
672079278.7394435,128,3,1.5,5.942717406845521e-13,0.0009015817451734277,995043.3525297475,2.609540244037597e-14,83.96674558913871
149171009.01749215,128,4,1.5,8.943761470237871e-13,0.0005195265369051816,549925.1409353272,1.636914002031205e-14,83.47163158458855
306275101.4003455,32,5,1.5,8.783988461413288e-13,0.00020923532652892453,551702.9018077474,8.07791204560612e-14,54.553610201296074
434874687.19275403,256,2,1.5,8.932686489839417e-13,0.0003834709185481964,487393.5897267738,1.6893859080648744e-14,81.39976043914555
753288105.5380739,128,5,1.5,7.407003216572774e-13,0.0005004466118078116,507691.04703854944,5.977054456609325e-14,83.97332266188934
427276070.8618589,256,2,1.5,9.24073763608559e-13,0.0005860108839951632,410943.3501991404,4.155850058086794e-14,81.74528058125402
222220555.70134687,64,2,1.5,5.967040822716997e-13,0.0009125500871171787,839663.8054905268,4.877199512111183e-14,69.55058472558576
14463038.453112472,64,3,1.5,7.970839570768083e-13,0.0008373242168960615,367694.27400774806,3.934518950308023e-14,74.9528849356808
186644631.76702046,128,2,1.5,9.125379308397137e-13,0.0005564202820181195,663297.7257172904,4.9932924991621034e-14,83.39575203065573
730605671.1161474,32,2,1.5,3.966675224015785e-13,0.0005090775438165502,509407.9153657044,1.245355268313052e-14,52.475765185215344
823031866.5756322,128,4,1.5,8.646237034089196e-13,0.0002947269357728739,776348.3720776853,6.272925079792112e-14,83.42620643514637
79075841.207692,256,5,1.5,7.785811975526591e-13,0.000258092628602952,882070.0721513825,3.44792743902278e-14,81.26228888358584
376025979.7080048,64,5,1.5,9.868489875736974e-13,0.0004784638870987491,916089.6667186619,2.4979342262840833e-14,70.07281841543802
16406998.95916861,128,2,1.5,8.20134299698073e-13,0.00083378488595954,680605.9997670248,3.340984732275755e-14,84.72853065952394
78505580.45464998,256,3,1.5,9.369686391358292e-13,0.0006614783799894687,864611.4846549591,8.493280735910742e-14,81.22994498014988
359651485.06788653,32,4,1.5,9.45982315306117e-13,0.0003162933931004219,501298.13870730856,7.810894871459045e-14,54.40968423659239
510002981.3244303,32,5,1.5,3.4924363818136384e-13,0.000471662726164989,327258.23146356584,2.144011221232225e-14,52.706014279007135
422948268.02728385,128,3,1.5,3.3414235139089746e-13,0.0003901750670252157,701467.2170620648,1.0303100959949861e-14,83.73209393461956
629849372.3370554,256,2,1.5,6.91301438789391e-13,0.0008071003123741211,241729.61067123569,6.494916513610072e-14,82.7037093830373
559312265.0097387,32,4,1.5,8.224209241824599e-13,0.0006130693738403726,562345.0831790186,5.429159361487325e-14,53.43702147101865
195382165.41204613,32,4,1.5,9.1345362294287e-13,0.0007570853677758334,210789.4927699611,2.3736783096336843e-14,58.68076610283832
202917844.6031378,128,4,1.5,9.367572595970458e-13,0.0008725735557410666,594900.0814785595,5.0053759109690563e-14,84.88897324830602
310781349.4398843,128,5,1.5,7.085695827802093e-13,0.0009794951074663441,450653.1283558165,6.47147055487116e-14,84.18952491782665
786378927.7392671,256,4,1.5,4.4612950405983683e-13,0.0008694250789589586,572927.8446961587,1.167029319501179e-14,81.21683525253707
294277774.8190049,128,4,1.5,9.212260258132078e-13,0.0009473424643429601,618490.8726188106,5.123988524283362e-14,82.86446274487444
914167516.6706773,64,3,1.5,4.055999703500378e-13,0.0009286277268155898,494252.46355854085,3.2343124037990434e-14,70.12495946254123
192954254.24368125,64,3,1.5,7.067732508411314e-13,0.000521456133013798,563545.6514795453,4.483510557650164e-14,69.80562747086769
533928966.1021634,256,5,1.5,9.027384151236551e-13,0.000565189794128672,229065.2201087152,5.019658735400756e-14,82.42586272695453
382265669.23933464,64,5,1.5,5.861145428006709e-13,0.0005983857196059487,306131.6495818808,1.1035993739939048e-14,70.8258232164307
620534276.8924342,64,5,1.5,4.632127362979124e-13,0.00023117939846048762,767834.1825375583,2.4493974990983972e-14,72.97321191245187
804875984.6429726,256,5,1.5,6.066641381523197e-13,0.0005870097118442612,952691.8492423721,1.739711557641438e-14,81.53053987027042
577662993.8962902,32,5,1.5,7.622380427447303e-13,0.0009058755251262523,587052.8744939581,4.853505583620362e-14,53.75801673358896
610546786.9905155,256,4,1.5,5.127255215148135e-13,0.0007156875135690496,465432.82466318615,3.560449712705682e-14,81.77466509656176
439987579.76051915,64,4,1.5,9.80045016160891e-13,0.00021962668211296244,573541.4683252906,2.616626846533079e-14,72.74576959026581
605386479.7299857,64,4,1.5,8.729634255483408e-13,0.0009695644248496843,730701.3256853686,7.050037822239951e-14,72.21647123777986
818582923.3170453,64,4,1.5,3.654935356111902e-13,0.00016576207880569465,799346.7533465037,2.1104394880968422e-14,70.51191716728115
536242971.76225203,128,2,1.5,6.510465434230909e-13,0.0008500723649516518,946926.4265847936,1.579699281421204e-14,83.03507052768047
23984412.240829334,256,4,1.5,4.673563810057119e-13,0.0004842962807194492,337463.3718565274,3.0357756222543906e-14,82.2859386229027
545481893.1838744,256,5,1.5,4.594013316007361e-13,0.00048062654174028707,641184.1602445681,2.800239971799487e-14,81.784827918163
518500032.77407366,32,2,1.5,7.044420450873252e-13,0.00022325558679978948,814924.0095408559,1.762685859914035e-14,53.432159431460775
151996285.73558736,32,2,1.5,5.482121013192615e-13,0.0009751991849595733,338972.3567559269,1.4296962138236196e-14,60.755696801637136
125428333.87342937,128,5,1.5,2.892894788968455e-13,0.0009846929848369432,862388.1272830301,1.1408260030714547e-14,84.04233813205222
322991319.76380956,128,5,1.5,7.984214272569993e-13,0.00025913724116114015,685256.5737249409,4.081452767493822e-14,84.58467818284895
335675413.42164344,256,3,1.5,9.398556833134664e-13,0.000591534667543341,626182.740156432,6.30020503910564e-14,81.85535858362607
521665815.7813264,256,4,1.5,4.067161406470759e-13,0.0007838043260892607,636342.3204954702,1.1416969468305169e-14,81.23904559133828
696304847.9097822,128,5,1.5,8.59249479653964e-13,0.0008627820919560959,172482.48497389504,6.694473777929885e-14,84.99572970658073
925703168.1781982,256,3,1.5,6.353877889610905e-13,0.0006567717464908509,818361.7865678192,3.962216958523076e-14,82.87154003076694
293999308.67564005,32,5,1.5,8.411526690095804e-13,0.0005512040063644937,657680.6331745223,1.0695950747914458e-14,58.80244532924452
119020060.31683303,32,4,1.5,5.108191556297383e-13,0.0005390861055487443,442390.0009172223,3.530731712614907e-14,56.99022396108741
692325754.8463446,32,2,1.5,6.606794564727931e-13,0.00045210051801570936,265980.2722187577,6.2744108649068e-14,56.482678987052395
162518521.21458685,256,4,1.5,8.096957732281802e-13,0.0008419308264649303,982891.5003723389,5.551972195863212e-14,81.38679704165838
676981496.0834353,128,4,1.5,5.011377158733416e-13,0.0008207092064885424,991015.7035972176,3.957697883252675e-14,83.25898929599546
416358950.3817358,32,5,1.5,7.064536321876604e-13,0.00046476293153717733,695909.1730929698,1.7339987279884092e-14,53.47828653503608
848114372.1453946,128,3,1.5,5.889314360405501e-13,0.0008546054761659265,200185.560316311,2.6147037667170513e-14,83.70873139111495
927570261.3014578,256,2,1.5,9.352419757560694e-13,0.0008771044962335021,732237.5523350979,7.666027764799514e-14,84.40969506737835
849489368.9551257,32,5,1.5,2.719480269205611e-13,0.0004659780518151992,708505.267971427,1.4867226942120608e-14,53.734176093047125
74626736.5530644,128,4,1.5,8.383078715238966e-13,0.0007723590167882632,808050.7906807667,7.533126229454011e-14,83.46997008080747
67794562.7284275,32,5,1.5,9.79914059034799e-13,0.0004749726382658546,821412.7559142759,2.5706823318333215e-14,57.95157121769052
41428913.07322684,32,5,1.5,8.445109920577486e-13,0.00040032955097031895,722652.8350859719,3.478187531429015e-14,60.564624658423284
311299380.7130391,32,5,1.5,9.067585389354184e-13,0.0006116229430249834,791833.4112186487,7.315011600984615e-14,53.784279186556375
59235998.666663475,32,3,1.5,8.829226385826649e-13,0.0006289722206910154,777949.652799008,8.393801499100175e-14,56.69964728363739
292695283.0392344,64,3,1.5,9.70694998281545e-13,0.0007214773626960156,319854.41738987766,9.365066179889881e-14,71.04303942991352
664303054.4694248,128,3,1.5,9.711655496078048e-13,0.0008013607380793466,686201.2704420445,8.308718480440404e-14,84.4382289183201
352234326.0762631,32,4,1.5,9.522438633435873e-13,0.00011289548859101837,934669.9771988477,5.537601090712303e-14,51.7125125676604
256176905.1486201,256,5,1.5,8.279424049258408e-13,0.0006101206181673592,312126.77317988826,6.106240365423287e-14,81.59925072226756
888471121.4319366,64,5,1.5,5.57126982639976e-13,0.0007014338315362961,800349.0948820097,1.8138400184793182e-14,70.34009596381128
991734301.5576419,256,5,1.5,4.459941785612776e-13,0.000980904696155433,591864.7524299396,1.3484347051627293e-14,81.27509662306221
258311612.5950689,256,4,1.5,9.532224494301932e-13,0.0007402434626557874,955034.8510080473,7.067468079217047e-14,81.4847125265134
230377314.94598147,64,5,1.5,5.45043535247749e-13,0.0007376940955451012,662248.5650613735,4.5442031786706703e-14,70.68270546709819
631171750.9036236,128,5,1.5,6.995523708260007e-13,0.00021911871865472316,982925.0354356293,3.993189644720428e-14,84.78944673724484
924014443.7318197,128,2,1.5,6.723061937979023e-13,0.0005855535314175425,424490.0057120396,1.9193746805262768e-14,84.02788055795939
59505181.529768005,128,5,1.5,9.310049208754145e-13,0.0003917718887535243,389530.77070315834,1.6513640054531693e-14,83.53091154870229
188966752.58285046,64,3,1.5,7.879823501100789e-13,0.0003981671605988866,514416.3178170611,3.26927662337052e-14,69.06333405327234
711875706.0377686,256,2,1.5,9.410928120519508e-13,0.0005031893687704577,248671.4665664595,7.828138812970696e-14,86.4534764403974
435372016.6299708,256,4,1.5,4.822223631580558e-13,0.00027600181330070733,702399.8594145618,3.0306755141518323e-14,82.42353979016261
833246033.9450983,128,3,1.5,7.454491763511946e-13,0.0007773577057298018,810176.6644143076,5.316142643019115e-14,84.05215294831692
339481889.3170236,32,5,1.5,3.1389760089257325e-13,0.0006034025870784126,504691.32234848896,3.0014699952293936e-14,52.91222875652515
889680069.8749266,128,2,1.5,7.417152648285116e-13,0.0006131057803454008,280364.9526090726,1.2399909068932725e-14,84.61918113114558
367131992.03578347,128,4,1.5,8.900700871659006e-13,0.0009125542298427666,196552.48807304495,5.4726412637248806e-14,84.26113124050241
459217732.7929574,32,4,1.5,8.57112115526935e-13,0.0005949348034828203,355837.5235961421,1.3495854191292266e-14,53.45776341601791
225496888.0536461,64,5,1.5,4.776028687901122e-13,0.0009732139485025879,205102.50159332048,2.430518589128845e-14,72.36470906717086
482974113.884799,64,2,1.5,7.057060070023692e-13,0.00031299150303371515,936064.7083764651,3.656539693185302e-14,71.03934253555127
56793321.26195974,256,5,1.5,4.993264309353411e-13,0.0004919435332534683,843469.4465890594,2.952690031278128e-14,81.34724367907148
647730652.3267977,128,5,1.5,8.06513171914783e-13,0.0007059369118467445,498072.71536001697,6.054119858680587e-14,84.73252315076871
95589433.53599913,256,2,1.5,9.151298448455675e-13,0.0008481480374141481,882521.5746615586,7.612302526268715e-14,81.25075773775404
952032447.6453449,32,5,1.5,9.683155775921624e-13,0.0003982746999393964,913219.4687688018,1.8634353058612495e-14,53.53917941000632
730562123.8385624,32,5,1.5,9.445399523089789e-13,0.0005409534891577109,766327.57322399,4.80092527703871e-14,54.46833011337456
605190972.0008544,128,2,1.5,7.892559294204484e-13,0.000253747269849975,442964.40730979014,1.5664612721194672e-14,84.93627915457972
498505881.7156241,256,3,1.5,6.906504673047553e-13,0.0007891451426832868,152317.60853810387,1.6805841322963477e-14,81.54069060103141
977529473.2635597,64,4,1.5,8.040391232143631e-13,0.0009448378176934966,834256.1340447817,6.073746810449838e-14,69.56033981504712
65023762.49364932,256,5,1.5,3.582131082993649e-13,0.00039296405130248693,981811.9054480244,3.1615274827328275e-14,81.26172791530013
434917771.2690207,64,5,1.5,6.139894946010026e-13,0.0007408985245553437,956379.7197215998,3.028794465020139e-14,69.5521810098439
169773394.12527537,256,3,1.5,9.469436958009036e-13,0.0005139671629894452,716534.1090893733,3.705464350344302e-14,81.33541120191228
441257490.9839015,128,4,1.5,9.90557491103706e-13,0.000660066159273552,430006.8753441027,2.632931408907316e-14,84.60606373544566
505211579.090471,64,4,1.5,7.293093615995713e-13,0.0007456303263568261,141747.49422074246,6.595338911662987e-14,71.08924475088762
485195903.7458372,32,5,1.5,6.144274548874135e-13,0.00032753025302612775,309897.0722386455,6.066560178963226e-14,52.756374797292935
877414160.319529,64,5,1.5,4.827396170250823e-13,0.0007915958968521564,237111.82654074536,1.769744527469032e-14,68.70832475260056
107514291.35230173,64,3,1.5,9.87293960159281e-13,0.0006830959992764367,281518.9213659679,4.6823124707255493e-14,71.50098886254818
